Time,TX_Current
10.8958333333333,-0.00642153
10.9010416666667,-0.00642109
10.90625,-0.00642066
10.9114583333333,-0.00642022
10.9166666666667,-0.00641978
10.921875,-0.00641935
10.9270833333333,-0.00641893
10.9322916666667,-0.00641852
10.9375,-0.00641813
10.9427083333333,-0.00641774
10.9479166666667,-0.00641736
10.953125,-0.00641698
10.9583333333333,-0.0064166
10.9635416666667,-0.00641622
10.96875,-0.00641583
10.9739583333333,-0.00641544
10.9791666666667,-0.00641505
10.984375,-0.00641467
10.9895833333333,-0.00641428
10.9947916666667,-0.00641389
11,-0.0064135
11.0052083333333,-0.00641312
11.0104166666667,-0.00641273
11.015625,-0.00641233
11.0208333333333,-0.00641193
11.0260416666667,-0.00641152
11.03125,-0.0064111
11.0364583333333,-0.00641069
11.0416666666667,-0.00641027
11.046875,-0.00640985
11.0520833333333,-0.00640944
11.0572916666667,-0.00640902
11.0625,-0.0064086
11.0677083333333,-0.00640817
11.0729166666667,-0.00640772
11.078125,-0.00640727
11.0833333333333,-0.00640682
11.0885416666667,-0.00640637
11.09375,-0.00640592
11.0989583333333,-0.00640548
11.1041666666667,-0.00640506
11.109375,-0.00640464
11.1145833333333,-0.00640422
11.1197916666667,-0.00640381
11.125,-0.00640341
11.1302083333333,-0.00640302
11.1354166666667,-0.00640264
11.140625,-0.00640225
11.1458333333333,-0.00640186
11.1510416666667,-0.00640147
11.15625,-0.00640109
11.1614583333333,-0.0064007
11.1666666666667,-0.00640031
11.171875,-0.00639991
11.1770833333333,-0.00639952
11.1822916666667,-0.00639913
11.1875,-0.00639874
11.1927083333333,-0.00639836
11.1979166666667,-0.00639798
11.203125,-0.00639761
11.2083333333333,-0.00639724
11.2135416666667,-0.00639687
11.21875,-0.00639651
11.2239583333333,-0.00639613
11.2291666666667,-0.00639574
11.234375,-0.00639535
11.2395833333333,-0.00639495
11.2447916666667,-0.00639453
11.25,-0.00639411
11.2552083333333,-0.00639369
11.2604166666667,-0.00639327
11.265625,-0.00639286
11.2708333333333,-0.00639245
11.2760416666667,-0.00639203
11.28125,-0.00639161
11.2864583333333,-0.00639119
11.2916666666667,-0.00639077
11.296875,-0.00639035
11.3020833333333,-0.00638993
11.3072916666667,-0.00638952
11.3125,-0.00638913
11.3177083333333,-0.00638874
11.3229166666667,-0.00638837
11.328125,-0.00638801
11.3333333333333,-0.00638765
11.3385416666667,-0.0063873
11.34375,-0.00638697
11.3489583333333,-0.00638664
11.3541666666667,-0.0063863
11.359375,-0.00638597
11.3645833333333,-0.00638564
11.3697916666667,-0.0063853
11.375,-0.00638495
11.3802083333333,-0.00638459
11.3854166666667,-0.00638421
11.390625,-0.00638381
11.3958333333333,-0.0063834
11.4010416666667,-0.00638297
11.40625,-0.00638254
11.4114583333333,-0.0063821
11.4166666666667,-0.00638165
11.421875,-0.00638121
11.4270833333333,-0.00638078
11.4322916666667,-0.00638035
11.4375,-0.00637993
11.4427083333333,-0.00637951
11.4479166666667,-0.00637909
11.453125,-0.00637868
11.4583333333333,-0.00637828
11.4635416666667,-0.00637788
11.46875,-0.00637748
11.4739583333333,-0.0063771
11.4791666666667,-0.00637671
11.484375,-0.00637633
11.4895833333333,-0.00637595
11.4947916666667,-0.00637557
11.5,-0.00637519
11.5052083333333,-0.00637481
11.5104166666667,-0.00637444
11.515625,-0.00637407
11.5208333333333,-0.0063737
11.5260416666667,-0.00637333
11.53125,-0.00637296
11.5364583333333,-0.00637258
11.5416666666667,-0.00637219
11.546875,-0.00637181
11.5520833333333,-0.00637142
11.5572916666667,-0.00637103
11.5625,-0.00637065
11.5677083333333,-0.00637027
11.5729166666667,-0.00636989
11.578125,-0.00636951
11.5833333333333,-0.00636913
11.5885416666667,-0.00636874
11.59375,-0.00636834
11.5989583333333,-0.00636794
11.6041666666667,-0.00636755
